user_id,reorder_ratio,unique_product_count,avg_order_hour,avg_order_dow,avg_days_since_prior_order,cluster
178612,1.0,1,8.0,4.0,4.5,2
178624,0.0,2,14.0,5.0,30.0,3
178631,0.0,1,13.0,0.0,6.0,4
178638,0.0,2,13.0,1.0,0.0,4
178643,0.0,1,13.0,2.0,15.0,4
178644,0.3333333333333333,3,14.0,5.0,6.0,3
178658,1.0,1,20.0,0.0,4.0,1
178662,0.5,4,14.0,2.0,3.0,0
178678,1.0,3,15.333333333333334,3.3333333333333335,17.0,2
178685,0.6666666666666666,3,11.0,3.0,23.0,2
178693,0.5,2,15.0,5.0,9.0,3
178736,1.0,1,11.0,1.0,3.0,2
178737,1.0,1,17.0,3.0,3.3333333333333335,1
178740,0.5,2,11.0,3.0,12.0,2
178757,0.0,1,7.0,3.0,12.0,4
178767,1.0,1,13.0,0.0,10.0,2
178781,0.0,2,16.5,3.5,8.5,3
178789,1.0,1,13.0,2.0,8.0,2
178800,0.3333333333333333,3,16.0,0.0,30.0,4
178817,0.0,1,18.0,3.0,20.0,3
178823,1.0,1,19.0,1.0,17.0,1
178838,0.0,1,18.0,0.0,8.0,4
178847,0.5,4,8.5,0.25,7.0,0
178860,1.0,1,18.0,5.0,7.0,2
178864,0.3333333333333333,3,21.0,5.0,3.0,3
178876,0.0,2,11.0,2.0,0.0,4
178880,0.0,3,16.0,0.0,0.0,4
178903,0.0,3,17.0,6.0,30.0,3
178905,1.0,1,17.0,4.0,30.0,2
178917,1.0,1,8.0,5.0,14.0,2
178920,0.5,2,19.0,3.0,8.0,1
178926,0.0,1,16.0,0.0,7.0,4
178964,0.0,1,6.0,2.0,3.0,4
178989,0.0,1,16.0,3.0,0.0,3
178993,1.0,1,14.0,2.0,1.0,1
179016,0.5,2,13.0,4.0,30.0,2
179026,1.0,1,8.0,5.0,29.0,2
179028,1.0,1,17.0,4.0,11.0,2
179030,0.0,3,9.0,0.0,0.0,4
179038,0.5,4,19.0,1.0,18.0,0
179055,1.0,3,16.0,0.0,6.0,1
179062,0.0,1,20.0,5.0,21.5,3
179065,1.0,2,19.0,0.0,28.0,1
179069,1.0,1,9.0,6.0,2.0,2
179076,1.0,2,22.0,2.0,29.0,1
179077,0.0,1,18.0,0.0,28.0,4
179084,0.0,1,22.0,2.0,5.0,3
179087,0.0,1,14.0,3.0,3.0,3
179096,1.0,5,13.0,5.0,20.0,0
179105,1.0,3,19.0,4.0,3.0,2
179124,1.0,2,15.0,0.0,21.0,1
179142,0.3333333333333333,3,13.0,1.0,17.0,4
179145,1.0,2,16.0,4.0,3.0,2
179163,0.5,2,17.0,3.0,2.0,1
179173,0.0,1,16.0,6.0,9.5,3
179174,0.3333333333333333,3,10.0,2.0,14.0,4
179190,1.0,1,8.0,3.0,16.0,2
179192,1.0,3,16.0,4.0,3.0,2
179233,1.0,2,8.0,1.0,7.0,2
179249,0.0,1,11.0,5.0,18.0,3
179262,0.75,4,23.0,3.0,5.0,1
179269,1.0,2,12.0,0.0,8.0,2
179284,0.0,1,22.0,4.0,0.0,3
179286,1.0,1,13.0,2.0,3.0,2
179347,0.8,5,12.0,3.0,24.0,0
179364,1.0,3,13.0,0.0,0.0,2
179373,1.0,1,21.0,4.0,4.0,1
179378,1.0,1,10.0,6.0,6.0,2
179387,0.25,4,12.0,0.0,5.0,0
179401,1.0,1,11.0,0.0,14.0,2
179415,1.0,1,14.0,3.0,30.0,1
179451,1.0,1,10.0,4.0,17.0,2
179467,0.0,2,13.0,2.0,2.0,4
179468,0.0,1,10.0,1.0,0.0,4
179479,1.0,1,16.0,1.0,30.0,1
179496,1.0,1,18.0,2.0,2.0,1
179501,0.5,2,7.0,0.0,11.0,4
179519,1.0,1,17.0,5.0,20.0,2
179529,1.0,1,15.0,1.0,4.0,1
179533,1.0,2,11.0,6.0,4.0,2
179535,1.0,1,13.0,4.0,3.0,2
179537,0.5,2,20.0,6.0,3.0,3
179544,1.0,2,13.0,0.0,19.0,2
179548,1.0,4,8.5,2.5,2.0,0
179568,1.0,1,11.0,1.0,1.0,2
179574,1.0,5,16.0,1.0,17.0,0
179577,1.0,3,15.333333333333334,3.3333333333333335,23.666666666666668,1
179606,1.0,1,10.0,0.0,7.0,2
179632,1.0,1,20.0,2.0,5.0,1
179639,1.0,1,10.0,0.0,18.0,2
179650,0.0,1,14.0,0.0,0.0,4
179675,1.0,5,11.8,4.8,11.5,0
179678,0.0,2,11.0,1.0,0.0,4
179679,1.0,2,11.0,6.0,10.0,2
179695,0.0,2,13.0,0.0,7.0,4
179711,0.5,2,15.0,0.0,9.0,1
179715,0.6,10,10.6,2.2,6.5,0
179716,0.0,2,14.0,4.0,6.0,3
179726,0.0,1,12.0,2.0,11.0,4
179752,1.0,2,12.5,4.5,3.6,2
179761,0.0,1,20.0,5.0,4.0,3
179762,0.3333333333333333,3,14.0,4.0,4.0,3
179769,1.0,1,14.0,0.0,4.0,1
179774,0.0,1,13.0,4.0,30.0,3
179778,1.0,3,7.0,5.0,7.0,2
179790,0.5,2,17.0,3.0,5.0,1
179795,1.0,2,16.0,0.0,3.0,1
179816,0.5,2,19.0,3.0,0.0,1
179818,0.0,1,8.0,0.0,4.0,4
179824,1.0,1,16.0,0.0,8.0,1
179832,1.0,1,16.0,4.0,10.5,2
179837,1.0,1,12.0,5.0,4.0,2
179843,0.0,2,23.0,5.0,6.0,3
179867,1.0,1,12.0,3.0,15.5,2
179882,0.0,2,10.0,4.0,14.0,3
179889,0.0,2,8.0,6.0,30.0,3
179950,1.0,2,13.0,0.0,3.0,2
179988,1.0,1,7.0,5.0,20.0,2
180022,0.0,1,13.0,1.0,11.0,4
180023,0.0,2,15.5,1.0,12.0,4
180074,0.5,2,10.0,6.0,2.0,3
180077,1.0,1,11.0,2.0,7.0,2
180083,0.0,1,13.0,0.0,17.0,4
180096,0.0,1,22.0,3.0,30.0,3
180103,1.0,2,16.0,1.0,1.5,1
180122,1.0,1,9.0,1.0,1.0,2
180129,0.0,4,19.0,4.0,29.0,0
180141,1.0,1,10.0,1.0,6.0,2
180156,0.8888888888888888,9,12.555555555555555,5.0,4.666666666666667,0
180157,1.0,1,8.0,5.0,13.0,2
180167,0.5,2,15.5,2.5,6.0,1
180176,0.0,1,11.0,2.0,12.0,4
180209,0.0,1,15.0,0.0,25.0,4
180217,0.0,1,15.0,5.0,22.0,3
180229,0.0,2,7.0,4.0,0.0,3
180239,0.6666666666666666,3,13.0,3.0,7.0,2
180242,0.0,1,11.0,5.0,4.0,3
180256,0.0,4,22.0,2.0,0.0,0
180274,0.0,1,16.0,0.0,13.0,4
180280,0.3333333333333333,3,12.0,0.0,27.0,4
180289,0.6666666666666666,3,7.666666666666667,0.0,7.5,4
180313,1.0,2,13.0,4.0,9.0,2
180324,1.0,2,11.0,2.0,12.0,2
180326,1.0,2,19.0,2.0,5.0,1
180327,1.0,3,11.0,3.0,11.0,2
180342,0.6666666666666666,3,8.0,1.0,5.0,2
180343,0.25,4,10.0,4.0,30.0,0
180381,0.0,4,12.0,5.0,30.0,0
180388,1.0,1,10.0,0.0,6.0,2
180408,1.0,1,13.0,1.0,3.0,2
180430,1.0,5,8.0,1.0,7.0,0
180437,1.0,2,13.0,3.0,2.0,2
180454,0.5,2,10.0,4.0,11.0,2
180480,0.0,1,19.0,2.0,2.0,3
180490,0.0,1,14.0,0.0,30.0,4
180522,0.6666666666666666,3,12.0,4.0,6.0,2
180529,0.5,2,17.0,5.0,23.0,3
180541,1.0,1,8.0,0.0,19.0,2
180544,0.0,1,16.0,5.0,2.0,3
180583,0.5,2,11.0,2.0,4.333333333333333,2
180585,0.5,2,8.0,2.0,4.0,2
180589,0.0,2,11.0,6.0,0.0,3
180599,0.0,1,15.0,0.0,28.0,4
180602,1.0,2,14.0,6.0,14.0,2
180616,1.0,1,14.0,5.0,6.0,2
180621,1.0,4,16.8,5.2,4.25,0
180622,0.0,1,11.0,0.0,7.0,4
180654,0.5,2,10.0,1.0,2.0,4
180674,1.0,2,12.0,3.0,17.0,2
180683,1.0,1,11.0,4.0,2.0,2
180691,0.0,2,11.0,0.0,30.0,4
180692,0.6666666666666666,3,22.0,0.0,7.0,1
180704,0.5,2,11.0,2.0,18.5,4
180717,1.0,1,20.0,0.0,8.0,1
180721,0.0,1,10.0,0.0,0.0,4
180737,0.7142857142857143,7,11.0,6.0,7.0,0
180738,1.0,1,17.0,0.0,7.0,1
180792,0.0,1,10.0,0.0,20.0,4
180810,1.0,1,10.0,1.0,7.0,2
180815,1.0,1,18.0,3.0,8.0,1
180826,1.0,1,10.0,2.0,15.0,2
180829,0.6666666666666666,6,17.0,3.0,4.0,0
180840,0.0,2,10.0,3.0,13.0,4
180846,0.0,1,12.0,3.0,11.5,3
180851,1.0,1,16.0,1.0,1.5,1
180875,1.0,3,8.0,1.0,7.0,2
180905,0.6666666666666666,6,14.0,4.0,18.0,0
180919,0.0,1,13.0,3.0,17.0,3
180933,1.0,2,11.0,6.0,8.5,2
180961,1.0,1,16.0,2.0,3.0,1
180973,1.0,2,12.0,3.0,4.0,2
180974,0.0,1,21.0,3.0,17.0,3
180975,0.5,2,13.0,1.0,11.5,4
180979,0.6666666666666666,3,10.0,5.0,20.0,2
180988,0.3333333333333333,3,13.0,1.0,7.0,4
181005,1.0,1,15.0,4.0,22.0,2
181012,0.0,1,11.0,3.0,30.0,4
181045,1.0,1,2.0,2.0,22.0,2
181077,0.0,1,20.0,2.0,19.0,3
181112,1.0,1,14.0,3.0,9.0,2
181114,1.0,3,9.0,2.0,7.0,2
181120,0.5,2,11.0,0.0,3.0,4
181146,0.6666666666666666,3,15.0,0.0,12.0,1
181177,1.0,2,15.0,0.0,25.0,1
181178,1.0,1,17.0,1.0,1.0,1
181193,0.5,2,14.0,6.0,17.0,3
181195,1.0,1,20.0,1.0,0.0,1
181203,0.0,1,12.0,0.0,7.0,4
181226,0.0,1,13.0,0.0,2.0,4
181235,1.0,1,14.0,6.0,7.0,2
181238,1.0,2,15.0,3.0,12.0,1
181265,1.0,1,16.0,6.0,1.0,2
181267,0.0,2,12.0,5.0,24.0,3
181278,1.0,3,8.0,6.0,4.0,2
181281,0.0,1,14.0,3.0,0.0,3
181303,1.0,1,17.0,3.0,4.0,1
181322,1.0,2,15.0,6.0,5.0,2
181343,0.0,1,18.0,6.0,10.5,3
181358,0.5,4,18.75,5.0,10.5,0
181360,1.0,1,14.0,2.0,9.0,1
181409,0.6666666666666666,3,17.333333333333332,0.3333333333333333,5.0,1
181413,1.0,2,17.0,0.0,30.0,1
181426,1.0,1,8.0,0.0,6.0,2
181436,1.0,1,15.0,1.0,8.0,1
181467,1.0,1,18.0,2.0,10.0,1
181472,0.0,1,15.0,1.0,28.0,4
181516,1.0,1,8.0,4.0,3.5,2
181526,0.0,1,20.0,1.0,25.0,4
181531,1.0,1,16.0,6.0,21.0,2
181540,1.0,2,13.0,2.0,1.0,2
181547,1.0,1,9.0,3.0,7.0,2
181558,0.0,1,13.0,5.0,4.0,3
181583,0.3333333333333333,3,20.0,2.0,28.0,1
181588,0.0,1,15.0,5.0,0.0,3
181604,1.0,1,16.0,6.0,10.0,2
181607,1.0,2,12.5,1.0,9.0,2
181619,0.5,2,11.0,4.0,9.0,2
181633,0.0,2,15.0,6.0,10.0,3
181634,1.0,2,14.0,3.0,14.5,2
181635,0.5,2,20.0,2.0,30.0,1
181645,1.0,1,16.0,2.0,6.0,1
181665,1.0,1,7.0,6.0,8.0,2
181675,0.0,1,13.0,5.0,0.0,3
181676,1.0,1,17.0,3.0,30.0,1
181680,0.0,2,14.0,3.0,3.0,3
181697,1.0,4,13.0,6.0,0.0,0
181700,1.0,2,8.0,5.0,5.5,2
181748,0.0,1,0.0,5.0,26.0,4
181757,0.5,4,12.0,0.0,4.0,0
181769,1.0,1,14.0,4.0,3.0,2
181783,0.0,1,10.0,3.0,12.0,4
181796,1.0,1,15.0,3.0,0.5,2
181800,0.0,4,15.0,5.0,30.0,0
181809,1.0,1,15.0,0.0,4.0,1
181816,0.0,1,17.0,1.0,1.0,4
181825,1.0,1,18.0,0.0,30.0,1
181831,0.5,2,18.0,5.0,30.0,3
181841,1.0,1,17.0,5.0,5.0,2
181866,0.8,5,15.0,0.0,7.0,0
181869,0.0,1,15.0,5.0,6.0,3
181881,0.75,11,18.416666666666668,4.583333333333333,9.0,0
181882,1.0,4,8.0,6.0,15.0,2
181884,1.0,1,13.0,2.0,8.0,2
181887,0.6666666666666666,3,10.0,5.0,8.0,2
181896,1.0,2,10.0,1.0,1.0,2
181906,0.0,1,12.0,1.0,6.0,4
181909,1.0,1,23.0,1.0,7.0,1
181920,0.3333333333333333,3,14.0,2.0,3.0,4
181923,0.5,2,19.0,2.0,15.0,1
181959,0.0,1,9.0,1.0,30.0,4
181963,0.0,2,21.0,6.0,0.0,3
181967,1.0,1,18.0,0.0,8.0,1
181970,0.7142857142857143,7,11.142857142857142,1.1428571428571428,3.0,0
181981,1.0,1,12.0,1.0,10.0,2
181993,0.0,1,14.0,5.0,27.0,3
182010,1.0,1,10.0,3.0,3.0,2
182014,0.0,1,17.0,0.0,21.0,4
182027,0.0,2,15.0,6.0,25.0,3
182035,0.0,1,11.0,1.0,6.0,4
182038,1.0,1,13.0,3.0,25.0,2
182070,0.0,1,17.0,3.0,24.0,3
182075,0.2,5,9.0,1.0,14.0,0
182087,0.0,2,15.0,2.0,29.0,4
182094,1.0,1,13.0,3.0,6.0,2
182096,0.0,1,15.0,6.0,30.0,3
182149,0.0,1,14.0,5.0,30.0,3
182163,0.0,1,13.0,1.0,16.0,4
182194,1.0,2,14.0,2.0,7.0,1
182205,0.0,1,16.0,6.0,2.0,3
182206,1.0,2,17.0,2.0,9.0,1
182226,1.0,1,15.0,6.0,19.0,2
182282,1.0,3,17.0,4.0,6.0,2
182283,0.0,2,17.0,0.0,25.0,4
182290,1.0,2,23.0,6.0,2.0,3
182295,1.0,2,8.0,3.0,8.0,2
182303,1.0,1,12.0,1.0,17.0,2
182306,0.6666666666666666,3,7.0,4.0,3.0,2
182315,0.25,4,18.0,1.0,5.0,0
182317,0.5,2,15.0,0.0,26.0,1
182323,1.0,1,21.0,2.0,8.0,1
182333,0.0,1,14.0,2.0,30.0,4
182357,0.3333333333333333,3,15.0,1.0,25.0,4
182362,0.2,5,9.0,0.0,7.0,0
182364,1.0,2,20.0,4.0,5.0,1
182366,0.0,2,13.0,6.0,7.0,3
182369,0.0,2,19.0,2.0,0.0,3
182379,0.0,1,15.0,1.0,0.0,4
182381,1.0,1,12.0,1.0,7.0,2
182383,1.0,1,16.0,4.0,9.0,2
182385,0.0,1,16.0,3.0,4.0,3
182393,0.5,2,3.0,1.0,8.0,4
182401,0.7857142857142857,14,12.285714285714286,3.857142857142857,1.5,0
182408,1.0,1,8.0,3.0,0.5,2
182425,1.0,2,8.0,2.0,4.0,2
182444,1.0,1,14.0,1.0,0.0,1
182463,1.0,1,14.0,2.0,6.0,1
182472,0.0,1,15.0,6.0,12.0,3
182504,1.0,1,16.0,4.0,22.0,2
182511,1.0,1,19.0,6.0,6.0,2
182513,0.0,1,10.0,0.0,14.0,4
182551,0.0,1,12.0,1.0,22.0,4
182552,0.25,4,15.0,1.0,3.0,0
182558,1.0,1,16.0,6.0,1.0,2
182577,0.0,1,17.0,6.0,14.0,3
182582,0.6666666666666666,3,2.0,0.0,14.0,4
182586,1.0,1,12.0,0.0,4.0,2
182589,0.0,1,16.0,6.0,13.0,3
182607,1.0,1,14.0,1.0,5.0,1
182620,0.0,1,17.0,2.0,2.0,3
182621,0.0,1,15.0,2.0,9.0,4
182630,1.0,2,12.0,4.0,3.0,2
182633,0.0,4,14.0,2.0,0.0,0
182642,1.0,1,12.0,1.0,3.0,2
182649,0.0,1,21.0,5.0,6.5,3
182652,0.0,1,12.0,2.0,6.0,4
182653,0.0,1,14.0,6.0,2.0,3
182664,0.0,2,12.0,4.0,4.0,3
182675,1.0,2,9.0,2.5,7.0,2
182689,0.5,4,10.75,1.75,5.0,0
182698,1.0,2,12.0,5.5,10.0,2
182704,0.0,1,12.0,0.0,13.0,4
182729,1.0,4,10.0,2.0,4.5,0
182740,1.0,2,8.0,6.0,3.0,2
182768,1.0,1,13.0,1.0,2.0,2
182787,1.0,2,9.0,1.0,7.0,2
182803,0.0,1,10.0,5.0,9.0,3
182806,1.0,3,12.0,5.0,17.0,2
182810,0.0,1,16.0,5.0,4.0,3
182819,0.0,1,14.0,1.0,0.0,4
182828,0.0,1,12.0,6.0,14.0,3
182830,0.0,2,13.0,0.0,7.0,4
182853,0.0,2,14.0,2.0,6.0,4
182873,1.0,1,9.0,2.0,2.0,2
182875,1.0,1,23.0,6.0,3.0,3
182886,1.0,2,9.0,6.0,9.0,2
182887,0.3333333333333333,3,21.0,5.0,7.0,3
182890,0.0,1,10.0,0.0,7.0,4
182896,0.5,2,17.0,0.0,3.0,1
182922,1.0,3,6.666666666666667,4.0,12.0,2
182927,0.6666666666666666,3,7.0,3.0,8.0,2
182931,1.0,1,9.0,0.0,9.0,2
182984,0.75,4,7.0,3.0,6.0,0
182986,0.5,2,21.0,0.0,20.0,1
183016,1.0,1,10.0,4.0,4.0,2
183026,1.0,1,17.0,6.0,19.0,2
183027,0.5,2,13.5,4.0,4.5,2
183033,1.0,1,12.0,1.0,6.0,2
183035,0.0,2,17.0,3.0,6.0,3
183075,0.4,5,16.0,5.0,30.0,0
183076,0.0,1,13.0,1.0,30.0,4
183101,1.0,1,10.0,2.0,1.0,2
183139,0.5,2,10.5,2.5,11.5,2
183141,0.0,1,10.0,3.0,8.0,4
183143,0.0,1,11.0,4.0,2.0,3
183179,1.0,1,2.0,3.0,14.0,2
183180,0.0,1,15.0,5.0,1.5,3
183193,1.0,3,20.0,4.0,7.0,1
183194,0.5,2,19.0,0.0,7.0,1
183210,0.0,1,11.0,2.0,4.0,4
183211,1.0,1,19.0,0.0,6.5,1
183234,1.0,1,8.0,0.0,5.0,2
183235,0.5,4,13.0,4.0,6.0,0
183257,0.3333333333333333,3,21.333333333333332,1.3333333333333333,10.0,1
183271,0.3333333333333333,3,16.0,6.0,24.0,3
183301,0.0,1,14.0,6.0,1.0,3
183310,0.25,4,14.0,0.0,7.0,0
183324,0.0,1,18.0,1.0,0.0,4
183329,0.0,2,15.0,6.0,14.0,3
183338,1.0,2,13.0,5.0,7.0,2
183348,0.0,1,17.0,4.0,29.0,3
183352,0.0,2,7.0,0.0,2.0,4
183364,1.0,3,12.0,1.0,7.0,2
183403,0.0,1,16.0,5.0,1.0,3
183432,0.0,1,10.0,6.0,3.0,3
183444,0.5,2,13.5,2.5,21.0,4
183451,1.0,5,12.4,4.8,8.5,0
183458,1.0,1,16.0,0.0,30.0,1
183467,0.0,1,3.0,0.0,2.0,4
183484,1.0,1,14.0,1.0,6.0,1
183494,0.5,2,20.0,0.0,7.0,1
183503,1.0,1,1.0,2.0,21.0,2
183512,1.0,1,12.0,1.0,4.0,2
183521,1.0,1,20.0,6.0,16.0,2
183532,1.0,2,12.0,0.0,7.0,2
183541,0.0,1,17.0,5.0,30.0,3
183569,1.0,3,9.0,4.0,10.0,2
183570,0.5,2,12.0,5.0,7.0,3
183578,0.8333333333333334,5,15.333333333333334,6.0,8.666666666666666,0
183609,0.0,1,9.0,2.0,19.0,4
183624,0.0,1,8.0,2.0,0.0,4
183625,1.0,1,6.0,0.0,4.5,2
183630,1.0,2,10.0,1.0,30.0,2
183641,1.0,1,11.0,3.0,2.0,2
183650,0.5,2,13.0,3.0,9.0,3
183651,1.0,1,18.0,5.0,0.0,2
183705,1.0,1,10.0,3.0,3.0,2
183732,0.0,1,13.0,2.0,0.0,4
183749,1.0,7,10.857142857142858,3.0,9.5,0
183760,0.5,2,15.0,4.5,1.0,3
183776,1.0,2,7.0,3.0,3.5,2
183782,0.5,2,7.0,0.0,4.0,4
183785,0.0,1,8.0,5.0,4.0,3
183792,0.0,1,9.0,0.0,7.0,4
183819,0.5,2,10.0,4.0,7.5,2
183821,0.5,2,6.0,3.0,6.0,2
183828,0.0,1,16.0,5.0,7.0,3
183845,1.0,1,16.0,3.0,11.0,1
183894,0.875,8,5.0,2.0,6.0,0
183912,0.3333333333333333,3,15.0,6.0,30.0,3
183926,1.0,1,13.0,1.0,14.0,2
183927,1.0,2,9.0,3.0,2.0,2
183931,0.0,1,9.0,0.0,0.0,4
183936,1.0,1,15.0,5.0,16.0,2
183952,0.0,1,9.0,6.0,2.0,3
183958,1.0,1,17.0,6.0,27.0,2
183963,0.0,2,10.0,3.0,0.0,4
183968,1.0,1,16.0,3.0,8.0,1
183972,0.0,1,10.0,2.0,0.0,4
183981,1.0,2,22.0,0.0,2.0,1
183991,1.0,1,6.0,4.0,8.0,2
183997,1.0,1,12.0,3.0,3.5,2
184003,1.0,1,12.0,0.0,22.0,2
184006,1.0,4,12.0,0.0,20.5,0
184020,1.0,3,13.0,3.0,7.0,2
184021,1.0,2,9.0,1.0,4.0,2
184031,0.5,2,10.0,2.0,8.0,2
184039,0.0,1,13.0,0.0,6.5,4
184043,1.0,3,16.0,0.0,7.0,1
184049,1.0,5,14.0,0.0,30.0,0
184065,1.0,2,17.0,6.0,6.0,2
184067,0.0,3,17.0,4.0,5.0,3
184079,0.0,1,13.0,5.0,4.0,3
184106,0.6666666666666666,3,16.0,1.0,12.0,1
184112,0.5,2,13.0,0.0,9.0,4
184114,0.0,2,14.0,4.0,20.0,3
184119,0.5,2,11.0,4.0,1.0,2
184124,1.0,1,14.0,4.0,1.0,2
184135,0.5,2,9.0,0.0,3.0,4
184168,1.0,2,10.0,1.0,7.0,2
184171,1.0,2,14.0,6.0,8.0,2
184175,1.0,2,10.0,3.0,5.0,2
184177,0.8333333333333334,6,14.333333333333334,5.333333333333333,9.666666666666666,0
184181,1.0,1,7.0,3.0,16.0,2
184197,1.0,1,8.0,6.0,5.0,2
184206,0.0,1,17.0,4.0,0.0,3
184211,1.0,1,9.0,5.0,9.0,2
184217,1.0,1,11.0,1.0,11.5,2
184224,0.5,2,20.0,0.0,24.0,1
184244,0.0,2,13.0,2.0,0.0,4
184245,0.0,1,16.0,6.0,16.0,3
184267,0.0,2,17.0,1.0,3.0,4
184270,0.5,2,10.0,0.0,7.0,4
184296,1.0,1,7.0,1.0,4.0,2
184305,0.5,2,19.0,4.0,6.0,3
184332,0.0,1,17.0,0.0,0.0,4
184353,0.0,3,15.0,0.0,4.0,4
184359,0.0,1,12.0,4.0,7.0,3
184395,0.0,1,13.0,0.0,7.0,4
184396,1.0,1,13.0,6.0,18.0,2
184432,1.0,1,16.0,6.0,3.0,2
184434,1.0,1,9.0,6.0,17.0,2
184440,0.5,2,16.0,3.0,10.0,1
184449,0.0,2,21.0,5.0,7.0,3
184468,1.0,2,21.0,6.0,24.0,2
184469,1.0,1,12.0,1.0,6.0,2
184470,1.0,1,11.0,1.0,2.0,2
184476,0.25,4,12.0,1.0,5.0,0
184477,1.0,1,9.0,2.0,12.0,2
184479,0.0,1,9.0,6.0,0.0,3
184483,0.0,1,7.0,2.0,13.0,4
184490,1.0,3,9.5,1.5,5.0,2
184497,1.0,3,20.0,5.0,30.0,2
184509,1.0,1,21.0,2.0,4.0,1
184542,1.0,2,7.0,3.0,6.0,2
184555,0.0,1,14.0,0.0,30.0,4
184563,0.0,1,17.0,5.0,0.0,3
184566,1.0,1,16.0,1.0,7.0,1
184568,1.0,2,11.5,2.5,15.0,2
184606,1.0,1,14.0,0.0,7.0,1
184609,0.5,2,14.0,0.0,16.0,4
184611,0.5,4,7.0,1.0,29.0,0
184613,0.0,1,15.0,3.0,0.0,3
184614,1.0,2,10.0,0.0,9.333333333333334,2
184620,0.5,2,9.0,3.0,9.5,2
184634,1.0,1,10.0,0.0,10.0,2
184663,0.0,1,19.0,5.0,6.0,3
184699,0.3333333333333333,3,8.0,5.0,18.0,3
184709,0.0,1,12.0,4.0,0.0,3
184710,0.0,2,13.0,1.0,30.0,4
184722,1.0,1,18.0,1.0,8.0,1
184724,1.0,1,23.0,0.0,18.0,1
184738,0.0,1,23.0,4.0,30.0,3
184766,0.0,1,16.0,0.0,30.0,4
184772,1.0,2,6.0,1.0,13.0,2
184790,0.6666666666666666,3,11.666666666666666,0.6666666666666666,5.5,2
184793,0.6666666666666666,3,14.0,1.0,11.0,1
184797,0.6666666666666666,3,8.0,2.0,5.0,2
184806,1.0,2,16.0,6.0,0.0,2
184831,0.0,1,14.0,1.0,4.0,4
184835,0.5,2,14.0,3.0,18.5,4
184847,1.0,3,7.0,0.0,7.0,2
184858,0.5,2,10.0,3.0,3.0,2
184879,0.3333333333333333,3,8.666666666666666,1.0,13.0,4
184881,1.0,2,18.0,2.0,2.0,1
184882,1.0,1,12.0,0.0,6.0,2
184885,0.0,1,8.0,1.0,5.5,4
184893,1.0,2,19.0,4.0,2.0,2
184900,0.0,1,8.0,1.0,3.0,4
184907,0.3333333333333333,3,21.0,3.0,6.0,1
184913,0.6666666666666666,3,13.0,1.0,4.5,2
184917,0.0,1,9.0,1.0,8.0,4
184930,0.0,1,10.0,5.0,18.0,3
184936,1.0,1,14.0,0.0,20.0,1
184945,1.0,1,14.0,5.0,30.0,2
184956,0.5,2,16.0,0.0,7.0,1
184995,0.6666666666666666,6,13.666666666666666,2.6666666666666665,9.666666666666666,0
185013,1.0,1,17.0,2.0,29.0,1
185028,1.0,1,11.0,5.0,6.0,2
185037,0.0,1,8.0,1.0,5.0,4
185038,1.0,1,10.0,6.0,7.0,2
185050,0.0,1,18.0,5.0,19.0,3
185068,0.0,2,7.0,0.0,0.0,4
185115,1.0,1,9.0,0.0,7.0,2
185119,0.0,1,13.0,4.0,0.0,3
185132,0.0,1,20.0,6.0,27.0,3
185145,1.0,1,14.0,3.0,30.0,1
185150,1.0,2,13.0,2.0,8.0,2
185174,0.5,2,8.0,4.0,2.0,2
185180,0.0,1,9.0,6.0,2.0,3
185191,0.75,4,8.0,3.75,7.0,0
185202,1.0,1,15.0,2.0,8.0,1
185206,0.5,4,12.0,2.0,30.0,0
185223,1.0,1,16.0,0.0,4.0,1
185230,1.0,1,16.0,5.0,1.0,2
185235,0.6666666666666666,3,12.333333333333334,2.3333333333333335,5.333333333333333,2
185247,0.0,1,15.0,2.0,6.0,4
185249,0.3333333333333333,3,14.666666666666666,1.3333333333333333,18.0,4
185283,0.0,1,10.0,5.0,13.5,3
185289,1.0,2,13.0,5.0,7.0,2
185300,1.0,1,9.0,4.0,28.0,2
185310,0.0,1,10.0,1.0,4.0,4
185331,1.0,1,4.0,3.0,2.0,2
185334,1.0,1,13.0,1.0,7.0,2
185335,0.0,1,17.0,6.0,3.0,3
185339,0.375,8,10.25,4.25,12.0,0
185344,1.0,1,10.0,6.0,6.0,2
185369,0.5,2,16.0,0.0,30.0,1
185380,1.0,1,13.0,0.0,9.0,2
185423,1.0,2,18.0,2.0,14.0,1
185435,0.0,1,11.0,6.0,0.0,3
185441,0.0,1,9.0,6.0,7.0,3
185453,0.0,4,15.0,6.0,30.0,3
185491,1.0,2,13.0,5.0,4.5,2
185499,0.0,1,8.0,4.0,30.0,4
185506,1.0,2,12.0,0.0,25.0,2
185528,1.0,1,16.0,6.0,1.0,2
185529,1.0,1,11.0,1.0,12.0,2
185553,0.0,2,21.0,4.0,0.0,3
185556,0.0,2,15.0,5.0,14.0,3
185557,1.0,2,17.0,6.0,10.0,2
185570,1.0,3,8.0,1.0,10.0,2
185581,1.0,2,13.0,3.0,2.0,2
185582,0.0,2,10.0,2.0,5.0,4
185594,1.0,1,10.0,0.0,8.0,2
185599,0.5,2,14.0,4.0,20.0,3
185601,0.3333333333333333,3,17.0,1.0,11.0,1
185608,0.0,2,11.0,6.0,7.0,3
185629,0.5,2,7.0,4.0,5.0,2
